Invoice #;Date;Operation Type (purchase / relocation);Product;Quantity;Cost Price;Total;Supplier;Store
917272;01.01.2018; Purchase; Phone Type 3, Dell;18;412;7416;A;10
917273;01.01.2018; Purchase; Hard Drive Type 4, Huawei;17;44;748;B;10
917274;01.01.2018; Purchase; Phone Type 12, Dell;6;43;258;C;10
917275;01.01.2018; Purchase; Tablet Type 4, HP;10;50;500;C;10
917276;01.01.2018; Purchase; Desktop Type 3, Huawei;17;72;1224;A;10
917277;01.01.2018; Purchase; Phone Type 3, Dell;9;1585;14265;C;10
917278;01.01.2018; Purchase; Laptop Type 5, Dell;11;272;2992;C;10
917279;01.01.2018; Purchase; Mouse Type 1, Samsung;13;272;3536;C;10
917280;01.01.2018; Purchase; Phone Type 7, Huawei;19;96;1824;A;10
917281;01.01.2018; Purchase; Phone Type 10, Samsung;7;292;2044;C;10
917282;01.01.2018; Purchase; Phone Type 12, HP;16;490;7840;A;10
917283;01.01.2018; Purchase; Desktop Type 3, Samsung;6;518;3108;A;10
917284;01.01.2018; Purchase; Headphones Type 3, HP;12;1241;14892;C;10
917285;01.01.2018; Purchase; Desktop Type 8, HP;20;562;11240;C;10
917286;01.01.2018; Purchase; Speakers Type 4, Huawei;12;160;1920;C;10
917287;01.01.2018; Purchase; Headphones Type 2, HP;5;33;165;A;10
917288;01.01.2018; Purchase; Desktop Type 5, Huawei;16;115;1840;C;10
917289;01.01.2018; Purchase; Headphones Type 2, Huawei;19;141;2679;C;10
917290;01.01.2018; Purchase; Desktop Type 7, Dell;8;1019;8152;C;10
917291;01.01.2018; Purchase; Desktop Type 5, Samsung;14;16;224;C;10
917292;01.01.2018; Purchase; Memory Type 1, Samsung;16;120;1920;C;10
917293;01.01.2018; Purchase; Smart Watch Type 3, Huawei;20;475;9500;A;10
917294;01.01.2018; Purchase; Hard Drive Type 5, HP;14;141;1974;C;10
917295;01.01.2018; Purchase; Smart Watch Type 3, HP;17;14;238;B;10
917296;01.01.2018; Purchase; Phone Type 8, Dell;8;51;408;C;10
917297;01.01.2018; Purchase; Phone Type 10, Huawei;8;66;528;C;10
917298;01.01.2018; Purchase; Smart Watch Type 1, HP;12;446;5352;C;10
917299;01.01.2018; Purchase; Desktop Type 3, Dell;8;39;312;B;10
917300;01.01.2018; Purchase; Tablet Type 2, Dell;11;2404;26444;C;10
917301;01.01.2018; Purchase; Memory Type 2, Samsung;20;66;1320;C;10
917302;01.01.2018; Purchase; Laptop Type 3, HP;16;446;7136;C;10
917303;01.01.2018; Purchase; Tablet Type 7, HP;12;82;984;C;10
917304;01.01.2018; Purchase; Desktop Type 11, Huawei;12;54;648;C;10
917305;01.01.2018; Purchase; Monitor Type 3, Dell;12;118;1416;A;10
917306;01.01.2018; Purchase; Speakers Type 5, Samsung;19;413;7847;C;10
917307;01.01.2018; Purchase; Headphones Type 4, HP;10;164;1640;B;10
917308;01.01.2018; Purchase; Hard Drive Type 3, Samsung;5;17;85;A;10
917309;01.01.2018; Purchase; Tablet Type 3, Huawei;10;59;590;C;10
917310;01.01.2018; Purchase; Laptop Type 2, Dell;13;80;1040;B;10
917311;01.01.2018; Purchase; Headphones Type 5, Huawei;5;112;560;C;10
917312;01.01.2018; Purchase; Desktop Type 8, HP;10;353;3530;C;10
917313;01.01.2018; Purchase; Phone Type 1, Dell;12;1154;13848;C;10
917314;01.01.2018; Purchase; Hard Drive Type 3, Huawei;20;427;8540;C;10
917315;01.01.2018; Purchase; Smart Watch Type 2, Samsung;19;140;2660;C;10
917316;01.01.2018; Purchase; Phone Type 9, Samsung;13;103;1339;C;10
917317;01.01.2018; Purchase; Hard Drive Type 2, Dell;6;22;132;A;10
917318;01.01.2018; Purchase; Mouse Type 3, Dell;18;18;324;C;10
917319;01.01.2018; Purchase; Phone Type 8, Huawei;7;115;805;C;10
917320;01.01.2018; Purchase; Tablet Type 3, Samsung;11;73;803;A;10
917321;01.01.2018; Purchase; Phone Type 8, HP;15;542;8130;C;10
917322;01.01.2018; Purchase; Headphones Type 6, Dell;12;112;1344;B;10
917323;01.01.2018; Purchase; Desktop Type 2, HP;10;48;480;C;10
917324;01.01.2018; Purchase; Microphone Type 3, Samsung;16;72;1152;C;10
917325;01.01.2018; Purchase; Speakers Type 6, Huawei;15;37;555;A;10
917326;01.01.2018; Purchase; Desktop Type 5, Huawei;15;570;8550;C;10
917327;01.01.2018; Purchase; Hard Drive Type 2, Samsung;12;130;1560;A;10
917328;01.01.2018; Purchase; Hard Drive Type 4, Huawei;18;80;1440;C;10
917329;01.01.2018; Purchase; Speakers Type 5, Dell;7;510;3570;C;10
917330;01.01.2018; Purchase; Speakers Type 1, Huawei;15;1585;23775;C;10
917331;01.01.2018; Purchase; Smart Watch Type 3, HP;19;57;1083;A;10
917332;01.01.2018; Purchase; Desktop Type 6, Dell;18;197;3546;C;10
917333;01.01.2018; Purchase; Headphones Type 2, HP;15;1040;15600;C;10
917334;01.01.2018; Purchase; Tablet Type 5, Dell;5;292;1460;C;10
917335;01.01.2018; Purchase; Phone Type 2, Samsung;18;82;1476;B;10
917336;01.01.2018; Purchase; Hard Drive Type 6, Huawei;7;22;154;A;10
917337;01.01.2018; Purchase; Laptop Type 2, Dell;8;44;352;B;10
917338;01.01.2018; Purchase; Headphones Type 1, Huawei;15;52;780;C;10
917339;01.01.2018; Purchase; Laptop Type 6, HP;14;53;742;B;10
917340;01.01.2018; Purchase; Memory Type 2, HP;10;709;7090;A;10
917341;01.01.2018; Purchase; Monitor Type 4, Dell;11;105;1155;C;10
917342;01.01.2018; Purchase; Phone Type 6, Huawei;6;221;1326;C;10
917343;01.01.2018; Purchase; Desktop Type 1, Huawei;16;71;1136;A;10
917344;01.01.2018; Purchase; Mouse Type 1, Dell;15;254;3810;C;10
917345;01.01.2018; Purchase; Keyboard Type 3, Samsung;9;58;522;C;10
917346;01.01.2018; Purchase; Memory Type 2, Dell;18;671;12078;C;10
917347;01.01.2018; Purchase; Hard Drive Type 4, Huawei;10;85;850;A;10
917348;01.01.2018; Purchase; Phone Type 5, Huawei;17;37;629;C;10
917349;01.01.2018; Purchase; Desktop Type 1, Huawei;15;58;870;B;10
917350;01.01.2018; Purchase; Phone Type 8, Samsung;9;58;522;B;10
917351;01.01.2018; Purchase; Tablet Type 6, HP;15;481;7215;B;10
917352;01.01.2018; Purchase; Monitor Type 4, Samsung;15;493;7395;C;10
917353;01.01.2018; Purchase; Monitor Type 3, Dell;18;41;738;C;10
917354;01.01.2018; Purchase; Phone Type 8, Dell;19;481;9139;C;10
917355;01.01.2018; Purchase; Desktop Type 9, Samsung;20;1824;36480;A;10
917356;01.01.2018; Purchase; Phone Type 8, Huawei;10;114;1140;C;10
917357;01.01.2018; Purchase; Tablet Type 1, Samsung;13;40;520;A;10
917358;01.01.2018; Purchase; Mouse Type 2, Dell;19;319;6061;B;10
917359;01.01.2018; Purchase; Laptop Type 2, HP;16;530;8480;C;10
917360;01.01.2018; Purchase; Monitor Type 4, Huawei;8;73;584;C;10
917361;01.01.2018; Purchase; Mouse Type 2, Dell;7;499;3493;C;10
917362;01.01.2018; Purchase; Mouse Type 3, Dell;8;1582;12656;C;10
917363;01.01.2018; Purchase; Tablet Type 7, HP;19;724;13756;C;10
917364;01.01.2018; Purchase; Phone Type 6, Dell;13;9;117;C;10
917365;01.01.2018; Purchase; Laptop Type 6, Huawei;16;52;832;A;10
917366;01.01.2018; Purchase; Microphone Type 2, Huawei;18;385;6930;C;10
917367;01.01.2018; Purchase; Headphones Type 3, Huawei;8;18;144;C;10
917368;01.01.2018; Purchase; Tablet Type 5, Samsung;8;108;864;C;10
917369;01.01.2018; Purchase; Monitor Type 2, HP;14;48;672;A;10
917370;01.01.2018; Purchase; Phone Type 9, Samsung;14;562;7868;B;10
917371;01.01.2018; Purchase; Smart Watch Type 2, Dell;7;174;1218;C;10
917372;01.01.2018; Purchase; Headphones Type 3, Huawei;5;114;570;C;10
917373;01.01.2018; Purchase; Mouse Type 3, Dell;13;102;1326;C;10
917374;01.01.2018; Purchase; Phone Type 6, Huawei;8;573;4584;C;10
917375;01.01.2018; Purchase; Phone Type 10, Dell;10;44;440;B;10
917376;01.01.2018; Purchase; Desktop Type 6, Dell;5;72;360;C;10
917377;01.01.2018; Purchase; Desktop Type 1, Huawei;20;254;5080;C;10
917378;01.01.2018; Purchase; Speakers Type 1, Dell;11;64;704;C;10
917379;01.01.2018; Purchase; Hard Drive Type 5, HP;19;321;6099;C;10
917380;01.01.2018; Purchase; Phone Type 12, Huawei;18;153;2754;C;10
917381;01.01.2018; Purchase; Desktop Type 12, HP;13;446;5798;C;10
917382;01.01.2018; Purchase; Desktop Type 4, Huawei;12;37;444;C;10
917383;01.01.2018; Purchase; Speakers Type 4, HP;5;130;650;C;10
917384;01.01.2018; Purchase; Mouse Type 7, Huawei;18;42;756;B;10
917385;01.01.2018; Purchase; Tablet Type 6, Huawei;19;74;1406;B;10
917386;01.01.2018; Purchase; Tablet Type 1, HP;6;91;546;C;10
917387;01.01.2018; Purchase; Keyboard Type 1, HP;19;57;1083;A;10
917388;01.01.2018; Purchase; Mouse Type 2, Dell;6;98;588;A;10
917389;01.01.2018; Purchase; Desktop Type 11, Dell;16;1241;19856;A;10
917390;01.01.2018; Purchase; Microphone Type 3, Samsung;12;104;1248;A;10
917391;01.01.2018; Purchase; Headphones Type 5, HP;6;407;2442;C;10
917392;01.01.2018; Purchase; Smart Watch Type 2, Samsung;19;122;2318;C;10
917393;01.01.2018; Purchase; Tablet Type 2, Dell;8;125;1000;C;10
917394;01.01.2018; Purchase; Memory Type 4, Dell;8;223;1784;C;10
917395;01.01.2018; Purchase; Phone Type 8, Samsung;13;101;1313;C;10
917396;01.01.2018; Purchase; Speakers Type 4, HP;5;650;3250;C;10
917397;01.01.2018; Purchase; Smart Watch Type 2, Huawei;20;412;8240;B;10
917398;01.01.2018; Purchase; Headphones Type 6, Samsung;11;703;7733;A;10
917399;01.01.2018; Purchase; Memory Type 4, Samsung;8;1009;8072;C;10
917400;01.01.2018; Purchase; Memory Type 3, Dell;19;116;2204;B;10
917401;01.01.2018; Purchase; Phone Type 8, Dell;8;42;336;B;10
917402;01.01.2018; Purchase; Hard Drive Type 4, HP;16;115;1840;C;10
917403;01.01.2018; Purchase; Phone Type 7, Dell;12;54;648;B;10
917404;01.01.2018; Purchase; Memory Type 3, Huawei;15;127;1905;C;10
917405;01.01.2018; Purchase; Charger Type 2, Samsung;9;671;6039;C;10
917406;01.01.2018; Purchase; Phone Type 2, HP;20;529;10580;C;10
917407;01.01.2018; Purchase; Phone Type 4, HP;20;78;1560;C;10
917408;01.01.2018; Purchase; Microphone Type 1, Dell;18;66;1188;C;10
917409;01.01.2018; Purchase; Monitor Type 3, Samsung;16;125;2000;C;10
917410;01.01.2018; Purchase; Mouse Type 7, Huawei;9;57;513;C;10
917411;01.01.2018; Purchase; Monitor Type 2, Dell;5;91;455;C;10
917412;01.01.2018; Purchase; Desktop Type 2, HP;16;43;688;C;10
917413;01.01.2018; Purchase; Mouse Type 6, Huawei;14;160;2240;B;10
917414;01.01.2018; Purchase; Laptop Type 2, Dell;8;671;5368;C;10
917415;01.01.2018; Purchase; Monitor Type 3, Samsung;16;52;832;C;10
917416;01.01.2018; Purchase; Tablet Type 1, Huawei;10;404;4040;C;10
917417;01.01.2018; Purchase; Headphones Type 1, Samsung;9;197;1773;C;10
917418;01.01.2018; Purchase; Memory Type 4, Huawei;12;231;2772;A;10
917419;01.01.2018; Purchase; Memory Type 2, Dell;8;2214;17712;C;10
917420;01.01.2018; Purchase; Tablet Type 7, HP;9;481;4329;C;10
917421;01.01.2018; Purchase; Monitor Type 1, Huawei;8;327;2616;C;10
917422;01.01.2018; Purchase; Memory Type 3, Dell;5;101;505;A;10
917423;01.01.2018; Purchase; Speakers Type 1, HP;9;22;198;C;10
917424;01.01.2018; Purchase; Mouse Type 2, Samsung;20;542;10840;C;10
917425;01.01.2018; Purchase; Memory Type 1, Samsung;8;122;976;C;10
917426;01.01.2018; Purchase; Tablet Type 3, HP;18;319;5742;B;10
917427;01.01.2018; Purchase; Keyboard Type 4, Huawei;11;366;4026;C;10
917428;01.01.2018; Purchase; Speakers Type 1, Huawei;12;110;1320;C;10
917429;01.01.2018; Purchase; Speakers Type 6, Dell;8;407;3256;A;10
917430;01.01.2018; Purchase; Phone Type 5, Dell;13;271;3523;A;10
917431;01.01.2018; Purchase; Smart Watch Type 1, Samsung;16;446;7136;C;10
917432;01.01.2018; Purchase; Phone Type 4, Dell;6;234;1404;B;10
917433;01.01.2018; Purchase; Desktop Type 11, HP;6;412;2472;C;10
917434;01.01.2018; Purchase; Tablet Type 7, Huawei;16;434;6944;C;10
917435;01.01.2018; Purchase; Memory Type 2, Dell;19;1503;28557;C;10
917436;01.01.2018; Purchase; Mouse Type 5, Huawei;8;1970;15760;C;10
917437;01.01.2018; Purchase; Tablet Type 3, Samsung;15;111;1665;C;10
917438;01.01.2018; Purchase; Phone Type 9, HP;9;149;1341;B;10
917439;01.01.2018; Purchase; Phone Type 10, Huawei;15;255;3825;C;10
917440;01.01.2018; Purchase; Mouse Type 4, HP;18;22;396;B;10
917441;01.01.2018; Purchase; Laptop Type 6, Huawei;17;261;4437;C;10
917442;01.01.2018; Purchase; Smart Watch Type 2, Dell;17;481;8177;C;10
917443;01.01.2018; Purchase; Microphone Type 2, Dell;9;518;4662;A;10
917444;01.01.2018; Purchase; Hard Drive Type 3, Dell;16;1505;24080;C;10
917445;01.01.2018; Purchase; Tablet Type 5, Samsung;13;211;2743;C;10
917446;01.01.2018; Purchase; Mouse Type 6, Samsung;12;510;6120;C;10
917447;01.01.2018; Purchase; Desktop Type 2, Dell;8;279;2232;C;10
917448;01.01.2018; Purchase; Phone Type 9, Samsung;12;1241;14892;C;10
917449;01.01.2018; Purchase; Desktop Type 6, Samsung;9;52;468;C;10
917450;01.01.2018; Purchase; Phone Type 7, Samsung;17;24;408;C;10
917451;01.01.2018; Purchase; Desktop Type 10, Huawei;8;255;2040;A;10
917452;01.01.2018; Purchase; Hard Drive Type 6, Samsung;7;47;329;C;10
917453;01.01.2018; Purchase; Smart Watch Type 2, Huawei;15;73;1095;C;10
917454;01.01.2018; Purchase; Desktop Type 4, Dell;10;475;4750;C;10
917455;01.01.2018; Purchase; Speakers Type 5, Dell;15;191;2865;B;10
917456;01.01.2018; Purchase; Phone Type 9, Dell;20;11;220;B;10
917457;01.01.2018; Purchase; Hard Drive Type 5, Dell;16;53;848;C;10
917458;01.01.2018; Purchase; Charger Type 1, Samsung;13;43;559;B;10
917459;01.01.2018; Purchase; Headphones Type 4, Huawei;8;67;536;C;10
917460;01.01.2018; Purchase; Smart Watch Type 2, Huawei;19;526;9994;A;10
917461;01.01.2018; Purchase; Headphones Type 1, Samsung;18;41;738;B;10
917462;01.01.2018; Purchase; Phone Type 12, Dell;17;350;5950;B;10
917463;01.01.2018; Purchase; Headphones Type 3, HP;19;22;418;A;10
917464;01.01.2018; Purchase; Hard Drive Type 8, HP;16;116;1856;C;10
917465;01.01.2018; Purchase; Tablet Type 5, Samsung;13;358;4654;C;10
917466;01.01.2018; Purchase; Desktop Type 7, Samsung;11;51;561;C;10
917467;01.01.2018; Purchase; Laptop Type 5, Samsung;9;101;909;C;10
917468;01.01.2018; Purchase; Hard Drive Type 7, HP;5;493;2465;C;10
917469;01.01.2018; Purchase; Microphone Type 1, Huawei;7;70;490;C;10
917470;01.01.2018; Purchase; Monitor Type 2, Dell;6;327;1962;B;10
917471;01.01.2018; Purchase; Headphones Type 2, HP;10;650;6500;B;10
917472;01.01.2018; Purchase; Mouse Type 2, HP;7;1019;7133;B;10
917473;01.01.2018; Purchase; Smart Watch Type 1, Huawei;6;48;288;C;10
917474;01.01.2018; Purchase; Tablet Type 4, HP;19;83;1577;C;10
917475;01.01.2018; Purchase; Phone Type 10, HP;18;606;10908;B;10
917476;01.01.2018; Purchase; Laptop Type 4, Dell;9;41;369;B;10
917477;01.01.2018; Purchase; Tablet Type 3, Huawei;7;59;413;C;10
917478;01.01.2018; Purchase; Memory Type 1, Dell;5;1505;7525;C;10
917479;01.01.2018; Purchase; Memory Type 2, Dell;16;64;1024;A;10
917480;01.01.2018; Purchase; Smart Watch Type 1, Huawei;6;18;108;C;10
917481;01.01.2018; Purchase; Memory Type 2, HP;17;1241;21097;B;10
917482;01.01.2018; Purchase; Smart Watch Type 2, Huawei;15;481;7215;C;10
917483;01.01.2018; Purchase; Phone Type 7, HP;6;268;1608;A;10
917484;01.01.2018; Purchase; Tablet Type 1, Huawei;19;271;5149;A;10
917485;01.01.2018; Purchase; Hard Drive Type 8, HP;8;1336;10688;C;10
917486;01.01.2018; Purchase; Laptop Type 3, Samsung;8;1336;10688;C;10
917487;01.01.2018; Purchase; Memory Type 2, Samsung;9;93;837;A;10
917488;01.01.2018; Purchase; Laptop Type 2, HP;12;420;5040;B;10
917489;01.01.2018; Purchase; Desktop Type 4, Dell;12;211;2532;B;10
917490;01.01.2018; Purchase; Headphones Type 3, Huawei;9;103;927;C;10
917491;01.01.2018; Purchase; Monitor Type 3, Dell;5;22;110;C;10
917492;01.01.2018; Purchase; Mouse Type 5, Huawei;16;37;592;C;10
917493;01.01.2018; Purchase; Phone Type 9, Huawei;8;1040;8320;A;10
917494;01.01.2018; Purchase; Headphones Type 4, Huawei;12;364;4368;C;10
917495;01.01.2018; Purchase; Tablet Type 4, Samsung;16;110;1760;A;10
917496;01.01.2018; Purchase; Smart Watch Type 1, Dell;8;570;4560;B;10
917497;01.01.2018; Purchase; Hard Drive Type 7, Huawei;10;280;2800;B;10
917498;01.01.2018; Purchase; Hard Drive Type 2, Huawei;5;174;870;C;10
917499;01.01.2018; Purchase; Phone Type 9, Huawei;9;1667;15003;B;10
917500;01.01.2018; Purchase; Tablet Type 6, Huawei;16;43;688;B;10
917501;01.01.2018; Purchase; Monitor Type 1, Dell;10;65;650;C;10
917502;01.01.2018; Purchase; Phone Type 9, Huawei;15;292;4380;B;10
917503;01.01.2018; Purchase; Desktop Type 3, Samsung;6;446;2676;B;10
917504;01.01.2018; Purchase; Charger Type 2, Dell;9;140;1260;C;10
917505;01.01.2018; Purchase; Keyboard Type 2, Dell;19;444;8436;C;10
917506;01.01.2018; Purchase; Smart Watch Type 3, Huawei;15;191;2865;B;10
917507;01.01.2018; Purchase; Desktop Type 8, Huawei;7;110;770;A;10
917508;01.01.2018; Purchase; Keyboard Type 2, Huawei;9;606;5454;B;10
917509;01.01.2018; Purchase; Phone Type 11, Dell;7;118;826;C;10
917510;01.01.2018; Purchase; Memory Type 2, Samsung;17;463;7871;A;10
917511;01.01.2018; Purchase; Keyboard Type 3, Dell;10;382;3820;C;10
917512;01.01.2018; Purchase; Desktop Type 9, HP;19;111;2109;C;10
917513;01.01.2018; Purchase; Phone Type 8, Huawei;5;255;1275;C;10
917514;01.01.2018; Purchase; Desktop Type 8, HP;13;457;5941;C;10
917515;01.01.2018; Purchase; Charger Type 2, Huawei;17;69;1173;C;10
917516;01.01.2018; Purchase; Headphones Type 4, HP;16;43;688;C;10
917517;01.01.2018; Purchase; Desktop Type 3, Huawei;17;322;5474;C;10
917518;01.01.2018; Purchase; Smart Watch Type 1, HP;20;327;6540;C;10
917519;01.01.2018; Purchase; Laptop Type 6, Dell;11;327;3597;C;10
917520;01.01.2018; Purchase; Monitor Type 3, Huawei;8;162;1296;B;10
917521;01.01.2018; Purchase; Phone Type 9, Huawei;5;16;80;C;10
917522;01.01.2018; Purchase; Speakers Type 2, Huawei;16;57;912;C;10
917523;01.01.2018; Purchase; Memory Type 1, HP;12;106;1272;B;10
917524;01.01.2018; Purchase; Headphones Type 2, Samsung;12;57;684;C;10
917525;01.01.2018; Purchase; Tablet Type 6, Samsung;5;407;2035;C;10
917526;01.01.2018; Purchase; Phone Type 11, HP;13;1182;15366;A;10
917527;01.01.2018; Purchase; Phone Type 2, Samsung;15;67;1005;C;10
917528;01.01.2018; Purchase; Monitor Type 3, Dell;11;85;935;A;10
917529;01.01.2018; Purchase; Mouse Type 1, HP;20;78;1560;C;10
917530;01.01.2018; Purchase; Phone Type 6, HP;20;1019;20380;C;10
917531;01.01.2018; Purchase; Desktop Type 2, Samsung;20;279;5580;C;10
917532;01.01.2018; Purchase; Desktop Type 4, Dell;6;122;732;C;10
917533;01.01.2018; Purchase; Mouse Type 3, HP;12;319;3828;C;10
917534;01.01.2018; Purchase; Laptop Type 5, HP;19;350;6650;A;10
917535;01.01.2018; Purchase; Microphone Type 2, Dell;14;167;2338;C;10
917536;01.01.2018; Purchase; Desktop Type 12, Samsung;17;96;1632;C;10
917537;01.01.2018; Purchase; Laptop Type 3, HP;7;101;707;B;10
917538;01.01.2018; Purchase; Speakers Type 3, Dell;14;530;7420;C;10
917539;01.01.2018; Purchase; Desktop Type 2, Dell;20;504;10080;C;10
917540;01.01.2018; Purchase; Memory Type 2, Samsung;8;56;448;B;10
917541;01.01.2018; Purchase; Phone Type 8, Dell;19;10;190;A;10
917542;01.01.2018; Purchase; Phone Type 5, Dell;19;201;3819;C;10
917543;01.01.2018; Purchase; Tablet Type 4, HP;10;280;2800;C;10
917544;01.01.2018; Purchase; Tablet Type 5, Huawei;13;412;5356;C;10
917545;01.01.2018; Purchase; Speakers Type 1, Huawei;10;292;2920;C;10
917546;01.01.2018; Purchase; Phone Type 12, Samsung;13;125;1625;C;10
917547;01.01.2018; Purchase; Desktop Type 3, Samsung;8;108;864;C;10
917548;01.01.2018; Purchase; Speakers Type 3, HP;12;650;7800;C;10
917549;01.01.2018; Purchase; Speakers Type 7, Dell;16;102;1632;B;10
917550;01.01.2018; Purchase; Desktop Type 7, Huawei;17;106;1802;C;10
917551;01.01.2018; Purchase; Phone Type 8, Dell;12;159;1908;B;10
917552;01.01.2018; Purchase; Smart Watch Type 1, HP;15;64;960;A;10
917553;01.01.2018; Purchase; Memory Type 4, Dell;6;48;288;C;10
917554;01.01.2018; Purchase; Keyboard Type 4, Samsung;12;314;3768;C;10
917555;01.01.2018; Purchase; Headphones Type 1, Samsung;14;59;826;C;10
917556;01.01.2018; Purchase; Hard Drive Type 6, Huawei;12;507;6084;A;10
917557;01.01.2018; Purchase; Tablet Type 6, Samsung;16;58;928;C;10
917558;01.01.2018; Purchase; Desktop Type 9, Dell;14;1019;14266;C;10
917559;01.01.2018; Purchase; Phone Type 1, HP;13;130;1690;C;10
917560;01.01.2018; Purchase; Desktop Type 12, Huawei;9;59;531;C;10
917561;01.01.2018; Purchase; Hard Drive Type 2, HP;12;64;768;C;10
917562;01.01.2018; Purchase; Phone Type 4, Huawei;5;95;475;B;10
917563;01.01.2018; Purchase; Desktop Type 7, Samsung;5;130;650;C;10
917564;01.01.2018; Purchase; Desktop Type 2, Samsung;8;83;664;A;10
917565;01.01.2018; Purchase; Speakers Type 4, HP;11;567;6237;A;10
917566;01.01.2018; Purchase; Smart Watch Type 3, Dell;12;606;7272;B;10
917567;01.01.2018; Purchase; Desktop Type 6, HP;18;118;2124;C;10
917568;01.01.2018; Purchase; Microphone Type 3, Samsung;19;612;11628;C;10
917569;01.01.2018; Purchase; Headphones Type 2, Samsung;13;475;6175;A;10
917570;01.01.2018; Purchase; Phone Type 8, Samsung;11;1667;18337;C;10
917571;01.01.2018; Purchase; Monitor Type 4, HP;5;2384;11920;C;10
917572;01.01.2018; Purchase; Desktop Type 9, Dell;16;231;3696;C;10
917573;01.01.2018; Purchase; Hard Drive Type 5, Dell;18;364;6552;B;10
917574;01.01.2018; Purchase; Keyboard Type 3, Samsung;10;95;950;C;10
917575;01.01.2018; Purchase; Smart Watch Type 1, Samsung;17;464;7888;B;10
917576;01.01.2018; Purchase; Desktop Type 5, Dell;16;350;5600;C;10
917577;01.01.2018; Purchase; Phone Type 10, Dell;9;110;990;C;10
917578;01.01.2018; Purchase; Headphones Type 3, Huawei;6;1824;10944;B;10
917579;01.01.2018; Purchase; Headphones Type 2, Huawei;14;475;6650;C;10
917580;01.01.2018; Purchase; Hard Drive Type 2, HP;12;301;3612;C;10
917581;01.01.2018; Purchase; Keyboard Type 1, Samsung;10;106;1060;C;10
917582;01.01.2018; Purchase; Mouse Type 1, Dell;17;83;1411;C;10
917583;01.01.2018; Purchase; Desktop Type 8, HP;9;37;333;C;10
917584;01.01.2018; Purchase; Laptop Type 5, Dell;11;20;220;B;10
917585;01.01.2018; Purchase; Microphone Type 2, Dell;9;85;765;C;10
917586;01.01.2018; Purchase; Desktop Type 4, Dell;19;140;2660;B;10
